"","DateTime","Nedbør","Nedbørsminutter","lattitude[i]","longtitude[i]","by[i]"
"1784","2020-01-13 11:00:00",0,0,55.0978,10.1009,"Bøjden"
"1785","2020-01-13 12:00:00",0,0,55.0978,10.1009,"Bøjden"
"1786","2020-01-13 13:00:00",0.1,1,55.0978,10.1009,"Bøjden"
"1787","2020-01-13 14:00:00",0,0,55.0978,10.1009,"Bøjden"
"1788","2020-01-13 15:00:00",0,0,55.0978,10.1009,"Bøjden"
"1789","2020-01-13 16:00:00",0,0,55.0978,10.1009,"Bøjden"
"1790","2020-01-13 17:00:00",0,0,55.0978,10.1009,"Bøjden"
"1791","2020-01-13 18:00:00",0,0,55.0978,10.1009,"Bøjden"
"1792","2020-01-13 19:00:00",0,0,55.0978,10.1009,"Bøjden"
"1793","2020-01-13 20:00:00",0,0,55.0978,10.1009,"Bøjden"
"1794","2020-01-13 21:00:00",0,0,55.0978,10.1009,"Bøjden"
"1795","2020-01-13 22:00:00",0,0,55.0978,10.1009,"Bøjden"
"1796","2020-01-13 23:00:00",0,0,55.0978,10.1009,"Bøjden"
"1797","2020-01-14 00:00:00",0,0,55.0978,10.1009,"Bøjden"
"1798","2020-01-14 01:00:00",0,0,55.0978,10.1009,"Bøjden"
"1799","2020-01-14 02:00:00",0,0,55.0978,10.1009,"Bøjden"
"1800","2020-01-14 03:00:00",0,0,55.0978,10.1009,"Bøjden"
"1801","2020-01-14 04:00:00",0,0,55.0978,10.1009,"Bøjden"
"1802","2020-01-14 05:00:00",0.4,4,55.0978,10.1009,"Bøjden"
"1803","2020-01-14 06:00:00",1.3,13,55.0978,10.1009,"Bøjden"
"1804","2020-01-14 07:00:00",1.1,11,55.0978,10.1009,"Bøjden"
"1805","2020-01-14 08:00:00",1.1,11,55.0978,10.1009,"Bøjden"
"1806","2020-01-14 09:00:00",1,10,55.0978,10.1009,"Bøjden"
"1807","2020-01-14 10:00:00",0.1,1,55.0978,10.1009,"Bøjden"
"1808","2020-01-14 11:00:00",0,0,55.0978,10.1009,"Bøjden"
"1809","2020-01-14 12:00:00",0,0,55.0978,10.1009,"Bøjden"
"1810","2020-01-14 13:00:00",0,0,55.0978,10.1009,"Bøjden"
"1811","2020-01-14 14:00:00",0,0,55.0978,10.1009,"Bøjden"
"1812","2020-01-14 15:00:00",0,0,55.0978,10.1009,"Bøjden"
"1813","2020-01-14 16:00:00",0,0,55.0978,10.1009,"Bøjden"
"1814","2020-01-14 17:00:00",0,0,55.0978,10.1009,"Bøjden"
"1815","2020-01-14 18:00:00",0,0,55.0978,10.1009,"Bøjden"
"1816","2020-01-14 19:00:00",0,0,55.0978,10.1009,"Bøjden"
"1817","2020-01-14 20:00:00",0.3,3,55.0978,10.1009,"Bøjden"
"1818","2020-01-14 21:00:00",0,0,55.0978,10.1009,"Bøjden"
"1819","2020-01-14 22:00:00",0.1,1,55.0978,10.1009,"Bøjden"
"1820","2020-01-14 23:00:00",0,0,55.0978,10.1009,"Bøjden"
"1821","2020-01-15 00:00:00",0,0,55.0978,10.1009,"Bøjden"
"1822","2020-01-15 01:00:00",0.1,1,55.0978,10.1009,"Bøjden"
"1823","2020-01-15 02:00:00",0,0,55.0978,10.1009,"Bøjden"
"1824","2020-01-15 03:00:00",0.1,1,55.0978,10.1009,"Bøjden"
"1825","2020-01-15 04:00:00",0,0,55.0978,10.1009,"Bøjden"
"1826","2020-01-15 05:00:00",0,0,55.0978,10.1009,"Bøjden"
"1827","2020-01-15 06:00:00",0,0,55.0978,10.1009,"Bøjden"
"1828","2020-01-15 07:00:00",0,0,55.0978,10.1009,"Bøjden"
"1829","2020-01-15 08:00:00",0,0,55.0978,10.1009,"Bøjden"
"1830","2020-01-15 09:00:00",0.1,1,55.0978,10.1009,"Bøjden"
"1831","2020-01-15 10:00:00",0,0,55.0978,10.1009,"Bøjden"
"1832","2020-01-15 11:00:00",0,0,55.0978,10.1009,"Bøjden"
"1833","2020-01-15 12:00:00",0,0,55.0978,10.1009,"Bøjden"
"1834","2020-01-15 13:00:00",0,0,55.0978,10.1009,"Bøjden"
"1835","2020-01-15 14:00:00",0,0,55.0978,10.1009,"Bøjden"
"1836","2020-01-15 15:00:00",0,0,55.0978,10.1009,"Bøjden"
"1837","2020-01-15 16:00:00",0.4,4,55.0978,10.1009,"Bøjden"
"1838","2020-01-15 17:00:00",0.5,5,55.0978,10.1009,"Bøjden"
"1839","2020-01-15 18:00:00",0.6,6,55.0978,10.1009,"Bøjden"
"1840","2020-01-15 19:00:00",0.2,1,55.0978,10.1009,"Bøjden"
"1841","2020-01-15 20:00:00",0,0,55.0978,10.1009,"Bøjden"
"1842","2020-01-15 21:00:00",0,0,55.0978,10.1009,"Bøjden"
"1843","2020-01-15 22:00:00",0,0,55.0978,10.1009,"Bøjden"
"1844","2020-01-15 23:00:00",0,0,55.0978,10.1009,"Bøjden"
"1845","2020-01-16 00:00:00",0,0,55.0978,10.1009,"Bøjden"
"1846","2020-01-16 01:00:00",0,0,55.0978,10.1009,"Bøjden"
"1847","2020-01-16 02:00:00",0,0,55.0978,10.1009,"Bøjden"
"1848","2020-01-16 03:00:00",0,0,55.0978,10.1009,"Bøjden"
"1849","2020-01-16 04:00:00",0,0,55.0978,10.1009,"Bøjden"
"1850","2020-01-16 05:00:00",0,0,55.0978,10.1009,"Bøjden"
"1851","2020-01-16 06:00:00",0,0,55.0978,10.1009,"Bøjden"
"1852","2020-01-16 07:00:00",0,0,55.0978,10.1009,"Bøjden"
"1853","2020-01-16 08:00:00",0,0,55.0978,10.1009,"Bøjden"
"1854","2020-01-16 09:00:00",0,0,55.0978,10.1009,"Bøjden"
"1855","2020-01-16 10:00:00",0,0,55.0978,10.1009,"Bøjden"
"1856","2020-01-16 11:00:00",0,0,55.0978,10.1009,"Bøjden"
"1857","2020-01-16 12:00:00",0,0,55.0978,10.1009,"Bøjden"
"1858","2020-01-16 13:00:00",0,0,55.0978,10.1009,"Bøjden"
"1859","2020-01-16 14:00:00",0,0,55.0978,10.1009,"Bøjden"
"1860","2020-01-16 15:00:00",0,0,55.0978,10.1009,"Bøjden"
"1861","2020-01-16 16:00:00",0,0,55.0978,10.1009,"Bøjden"
"1862","2020-01-16 17:00:00",0,0,55.0978,10.1009,"Bøjden"
"1863","2020-01-16 18:00:00",0,0,55.0978,10.1009,"Bøjden"
"1864","2020-01-16 19:00:00",0,0,55.0978,10.1009,"Bøjden"
"1865","2020-01-16 20:00:00",0,0,55.0978,10.1009,"Bøjden"
"1866","2020-01-16 21:00:00",0,0,55.0978,10.1009,"Bøjden"
"1867","2020-01-16 22:00:00",0,0,55.0978,10.1009,"Bøjden"
"1868","2020-01-16 23:00:00",0,0,55.0978,10.1009,"Bøjden"
"1869","2020-01-17 00:00:00",0,0,55.0978,10.1009,"Bøjden"
"1870","2020-01-17 01:00:00",0,0,55.0978,10.1009,"Bøjden"
"1871","2020-01-17 02:00:00",0,0,55.0978,10.1009,"Bøjden"
"1872","2020-01-17 03:00:00",0,0,55.0978,10.1009,"Bøjden"
"1873","2020-01-17 04:00:00",0,0,55.0978,10.1009,"Bøjden"
"1874","2020-01-17 05:00:00",0,0,55.0978,10.1009,"Bøjden"
"1875","2020-01-17 06:00:00",0,0,55.0978,10.1009,"Bøjden"
"1876","2020-01-17 07:00:00",0,0,55.0978,10.1009,"Bøjden"
"1877","2020-01-17 08:00:00",0,0,55.0978,10.1009,"Bøjden"
"1878","2020-01-17 09:00:00",0,0,55.0978,10.1009,"Bøjden"
"1879","2020-01-17 10:00:00",0,0,55.0978,10.1009,"Bøjden"
"1880","2020-01-17 11:00:00",0,0,55.0978,10.1009,"Bøjden"
"1881","2020-01-17 12:00:00",0,0,55.0978,10.1009,"Bøjden"
"1882","2020-01-17 13:00:00",0,0,55.0978,10.1009,"Bøjden"
"1883","2020-01-17 14:00:00",0,0,55.0978,10.1009,"Bøjden"
"1884","2020-01-17 15:00:00",0,0,55.0978,10.1009,"Bøjden"
"1885","2020-01-17 16:00:00",0,0,55.0978,10.1009,"Bøjden"
"1886","2020-01-17 17:00:00",0,0,55.0978,10.1009,"Bøjden"
"1887","2020-01-17 18:00:00",0,0,55.0978,10.1009,"Bøjden"
"1888","2020-01-17 19:00:00",0,0,55.0978,10.1009,"Bøjden"
"1889","2020-01-17 20:00:00",0.2,2,55.0978,10.1009,"Bøjden"
"1890","2020-01-17 21:00:00",0.3,3,55.0978,10.1009,"Bøjden"
"1891","2020-01-17 22:00:00",0.1,1,55.0978,10.1009,"Bøjden"
"1892","2020-01-17 23:00:00",0,0,55.0978,10.1009,"Bøjden"
"1893","2020-01-18 00:00:00",0,0,55.0978,10.1009,"Bøjden"
"1894","2020-01-18 01:00:00",0,0,55.0978,10.1009,"Bøjden"
"1895","2020-01-18 02:00:00",0,0,55.0978,10.1009,"Bøjden"
"1896","2020-01-18 03:00:00",0,0,55.0978,10.1009,"Bøjden"
"1897","2020-01-18 04:00:00",0,0,55.0978,10.1009,"Bøjden"
"1898","2020-01-18 05:00:00",0,0,55.0978,10.1009,"Bøjden"
"1899","2020-01-18 06:00:00",0.6,6,55.0978,10.1009,"Bøjden"
"1900","2020-01-18 07:00:00",0.8,7,55.0978,10.1009,"Bøjden"
"1901","2020-01-18 08:00:00",0.7,5,55.0978,10.1009,"Bøjden"
"1902","2020-01-18 09:00:00",0.1,1,55.0978,10.1009,"Bøjden"
"1903","2020-01-18 10:00:00",0,0,55.0978,10.1009,"Bøjden"
"1904","2020-01-18 11:00:00",0,0,55.0978,10.1009,"Bøjden"
"1905","2020-01-18 12:00:00",0.1,1,55.0978,10.1009,"Bøjden"
"1906","2020-01-18 13:00:00",0,0,55.0978,10.1009,"Bøjden"
"1907","2020-01-18 14:00:00",0,0,55.0978,10.1009,"Bøjden"
"1908","2020-01-18 15:00:00",0,0,55.0978,10.1009,"Bøjden"
"1909","2020-01-18 16:00:00",0.1,1,55.0978,10.1009,"Bøjden"
"1910","2020-01-18 17:00:00",0,0,55.0978,10.1009,"Bøjden"
"1911","2020-01-18 18:00:00",0,0,55.0978,10.1009,"Bøjden"
"1912","2020-01-18 19:00:00",0,0,55.0978,10.1009,"Bøjden"
"1913","2020-01-18 20:00:00",0,0,55.0978,10.1009,"Bøjden"
"1914","2020-01-18 21:00:00",0,0,55.0978,10.1009,"Bøjden"
"1915","2020-01-18 22:00:00",0,0,55.0978,10.1009,"Bøjden"
"1916","2020-01-18 23:00:00",0,0,55.0978,10.1009,"Bøjden"
"1917","2020-01-19 00:00:00",0,0,55.0978,10.1009,"Bøjden"
"1918","2020-01-19 01:00:00",0,0,55.0978,10.1009,"Bøjden"
"1919","2020-01-19 02:00:00",0,0,55.0978,10.1009,"Bøjden"
"1920","2020-01-19 03:00:00",0,0,55.0978,10.1009,"Bøjden"
"1921","2020-01-19 04:00:00",0,0,55.0978,10.1009,"Bøjden"
"1922","2020-01-19 05:00:00",0,0,55.0978,10.1009,"Bøjden"
"1923","2020-01-19 06:00:00",0,0,55.0978,10.1009,"Bøjden"
"1924","2020-01-19 07:00:00",0,0,55.0978,10.1009,"Bøjden"
"1925","2020-01-19 08:00:00",0,0,55.0978,10.1009,"Bøjden"
"1926","2020-01-19 09:00:00",0,0,55.0978,10.1009,"Bøjden"
"1927","2020-01-19 10:00:00",0,0,55.0978,10.1009,"Bøjden"
"1928","2020-01-19 11:00:00",0,0,55.0978,10.1009,"Bøjden"
"1929","2020-01-19 12:00:00",0,0,55.0978,10.1009,"Bøjden"
"1930","2020-01-19 13:00:00",0,0,55.0978,10.1009,"Bøjden"
"1931","2020-01-19 14:00:00",0,0,55.0978,10.1009,"Bøjden"
"1932","2020-01-19 15:00:00",0,0,55.0978,10.1009,"Bøjden"
"1933","2020-01-19 16:00:00",0,0,55.0978,10.1009,"Bøjden"
"1934","2020-01-19 17:00:00",0,0,55.0978,10.1009,"Bøjden"
"1935","2020-01-19 18:00:00",0,0,55.0978,10.1009,"Bøjden"
"1936","2020-01-19 19:00:00",0,0,55.0978,10.1009,"Bøjden"
"1937","2020-01-19 20:00:00",0,0,55.0978,10.1009,"Bøjden"
"1938","2020-01-19 21:00:00",0,0,55.0978,10.1009,"Bøjden"
"1939","2020-01-19 22:00:00",0,0,55.0978,10.1009,"Bøjden"
"1940","2020-01-19 23:00:00",0,0,55.0978,10.1009,"Bøjden"
"1941","2020-01-20 00:00:00",0,0,55.0978,10.1009,"Bøjden"
"1942","2020-01-20 01:00:00",0,0,55.0978,10.1009,"Bøjden"
"1943","2020-01-20 02:00:00",0,0,55.0978,10.1009,"Bøjden"
"1944","2020-01-20 03:00:00",0,0,55.0978,10.1009,"Bøjden"
"1945","2020-01-20 04:00:00",0,0,55.0978,10.1009,"Bøjden"
"1946","2020-01-20 05:00:00",0,0,55.0978,10.1009,"Bøjden"
"1947","2020-01-20 06:00:00",0,0,55.0978,10.1009,"Bøjden"
"1948","2020-01-20 07:00:00",0,0,55.0978,10.1009,"Bøjden"
"1949","2020-01-20 08:00:00",0,0,55.0978,10.1009,"Bøjden"
"1950","2020-01-20 09:00:00",0,0,55.0978,10.1009,"Bøjden"
"1951","2020-01-20 10:00:00",0,0,55.0978,10.1009,"Bøjden"
"1952","2020-01-20 11:00:00",0,0,55.0978,10.1009,"Bøjden"
"1953","2020-01-20 12:00:00",0,0,55.0978,10.1009,"Bøjden"
"1954","2020-01-20 13:00:00",0,0,55.0978,10.1009,"Bøjden"
"1955","2020-01-20 14:00:00",0,0,55.0978,10.1009,"Bøjden"
"1956","2020-01-20 15:00:00",0,0,55.0978,10.1009,"Bøjden"
"1957","2020-01-20 16:00:00",0,0,55.0978,10.1009,"Bøjden"
"1958","2020-01-20 17:00:00",0,0,55.0978,10.1009,"Bøjden"
"1959","2020-01-20 18:00:00",0,0,55.0978,10.1009,"Bøjden"
"1960","2020-01-20 19:00:00",0,0,55.0978,10.1009,"Bøjden"
"1961","2020-01-20 20:00:00",0,0,55.0978,10.1009,"Bøjden"
"1962","2020-01-20 21:00:00",0,0,55.0978,10.1009,"Bøjden"
"1963","2020-01-20 22:00:00",0,0,55.0978,10.1009,"Bøjden"
"1964","2020-01-20 23:00:00",0,0,55.0978,10.1009,"Bøjden"
"1965","2020-01-21 00:00:00",0,0,55.0978,10.1009,"Bøjden"
"1966","2020-01-21 01:00:00",0,0,55.0978,10.1009,"Bøjden"
"1967","2020-01-21 02:00:00",0,0,55.0978,10.1009,"Bøjden"
"1968","2020-01-21 03:00:00",0,0,55.0978,10.1009,"Bøjden"
"1969","2020-01-21 04:00:00",0,0,55.0978,10.1009,"Bøjden"
"1970","2020-01-21 05:00:00",0,0,55.0978,10.1009,"Bøjden"
"1971","2020-01-21 06:00:00",0,0,55.0978,10.1009,"Bøjden"
"1972","2020-01-21 07:00:00",0,0,55.0978,10.1009,"Bøjden"
"1973","2020-01-21 08:00:00",0,0,55.0978,10.1009,"Bøjden"
"1974","2020-01-21 09:00:00",0,0,55.0978,10.1009,"Bøjden"
"1975","2020-01-21 10:00:00",0,0,55.0978,10.1009,"Bøjden"
"1976","2020-01-21 11:00:00",0,0,55.0978,10.1009,"Bøjden"
"1977","2020-01-21 12:00:00",0,0,55.0978,10.1009,"Bøjden"
"1978","2020-01-21 13:00:00",0,0,55.0978,10.1009,"Bøjden"
"1979","2020-01-21 14:00:00",0,0,55.0978,10.1009,"Bøjden"
"1980","2020-01-21 15:00:00",0,0,55.0978,10.1009,"Bøjden"
"1981","2020-01-21 16:00:00",0,0,55.0978,10.1009,"Bøjden"
"1982","2020-01-21 17:00:00",0,0,55.0978,10.1009,"Bøjden"
"1983","2020-01-21 18:00:00",0,0,55.0978,10.1009,"Bøjden"
"1984","2020-01-21 19:00:00",0,0,55.0978,10.1009,"Bøjden"
"1985","2020-01-21 20:00:00",0,0,55.0978,10.1009,"Bøjden"
"1986","2020-01-21 21:00:00",0,0,55.0978,10.1009,"Bøjden"
"1987","2020-01-21 22:00:00",0,0,55.0978,10.1009,"Bøjden"
"1988","2020-01-21 23:00:00",0,0,55.0978,10.1009,"Bøjden"
"1989","2020-01-22 00:00:00",0,0,55.0978,10.1009,"Bøjden"
"1990","2020-01-22 01:00:00",0,0,55.0978,10.1009,"Bøjden"
"1991","2020-01-22 02:00:00",0,0,55.0978,10.1009,"Bøjden"
"1992","2020-01-22 03:00:00",0,0,55.0978,10.1009,"Bøjden"
"1993","2020-01-22 04:00:00",0,0,55.0978,10.1009,"Bøjden"
"1994","2020-01-22 05:00:00",0,0,55.0978,10.1009,"Bøjden"
"1995","2020-01-22 06:00:00",0,0,55.0978,10.1009,"Bøjden"
"1996","2020-01-22 07:00:00",0,0,55.0978,10.1009,"Bøjden"
"1997","2020-01-22 08:00:00",0,0,55.0978,10.1009,"Bøjden"
"1998","2020-01-22 09:00:00",0,0,55.0978,10.1009,"Bøjden"
"1999","2020-01-22 10:00:00",0,0,55.0978,10.1009,"Bøjden"
"2000","2020-01-22 11:00:00",0,0,55.0978,10.1009,"Bøjden"
"2001","2020-01-22 12:00:00",0,0,55.0978,10.1009,"Bøjden"
"2002","2020-01-22 13:00:00",0,0,55.0978,10.1009,"Bøjden"
"2003","2020-01-22 14:00:00",0,0,55.0978,10.1009,"Bøjden"
"2004","2020-01-22 15:00:00",0,0,55.0978,10.1009,"Bøjden"
"2005","2020-01-22 16:00:00",0,0,55.0978,10.1009,"Bøjden"
"2006","2020-01-22 17:00:00",0,0,55.0978,10.1009,"Bøjden"
"2007","2020-01-22 18:00:00",0,0,55.0978,10.1009,"Bøjden"
"2008","2020-01-22 19:00:00",0,0,55.0978,10.1009,"Bøjden"
"2009","2020-01-22 20:00:00",0,0,55.0978,10.1009,"Bøjden"
"2010","2020-01-22 21:00:00",0,0,55.0978,10.1009,"Bøjden"
"2011","2020-01-22 22:00:00",0,0,55.0978,10.1009,"Bøjden"
"2012","2020-01-22 23:00:00",0,0,55.0978,10.1009,"Bøjden"
"2013","2020-01-23 00:00:00",0.1,1,55.0978,10.1009,"Bøjden"
"2014","2020-01-23 01:00:00",0,0,55.0978,10.1009,"Bøjden"
"2015","2020-01-23 02:00:00",0,0,55.0978,10.1009,"Bøjden"
"2016","2020-01-23 03:00:00",0,0,55.0978,10.1009,"Bøjden"
"2017","2020-01-23 04:00:00",0,0,55.0978,10.1009,"Bøjden"
"2018","2020-01-23 05:00:00",0,0,55.0978,10.1009,"Bøjden"
"2019","2020-01-23 06:00:00",0,0,55.0978,10.1009,"Bøjden"
"2020","2020-01-23 07:00:00",0,0,55.0978,10.1009,"Bøjden"
"2021","2020-01-23 08:00:00",0.1,1,55.0978,10.1009,"Bøjden"
"2022","2020-01-23 09:00:00",0,0,55.0978,10.1009,"Bøjden"
"2023","2020-01-23 10:00:00",0,0,55.0978,10.1009,"Bøjden"
"2024","2020-01-23 11:00:00",0,0,55.0978,10.1009,"Bøjden"
"2025","2020-01-23 12:00:00",0,0,55.0978,10.1009,"Bøjden"
"2026","2020-01-23 13:00:00",0,0,55.0978,10.1009,"Bøjden"
"2027","2020-01-23 14:00:00",0,0,55.0978,10.1009,"Bøjden"
"2028","2020-01-23 15:00:00",0,0,55.0978,10.1009,"Bøjden"
"2029","2020-01-23 16:00:00",0,0,55.0978,10.1009,"Bøjden"
"2030","2020-01-23 17:00:00",0,0,55.0978,10.1009,"Bøjden"
"2031","2020-01-23 18:00:00",0,0,55.0978,10.1009,"Bøjden"
"2032","2020-01-23 19:00:00",0,0,55.0978,10.1009,"Bøjden"
"2033","2020-01-23 20:00:00",0,0,55.0978,10.1009,"Bøjden"
"2034","2020-01-23 21:00:00",0,0,55.0978,10.1009,"Bøjden"
"2035","2020-01-23 22:00:00",0,0,55.0978,10.1009,"Bøjden"
"2036","2020-01-23 23:00:00",0,0,55.0978,10.1009,"Bøjden"
"2037","2020-01-24 00:00:00",0.1,1,55.0978,10.1009,"Bøjden"
"2038","2020-01-24 01:00:00",0.1,1,55.0978,10.1009,"Bøjden"
"2039","2020-01-24 02:00:00",0,0,55.0978,10.1009,"Bøjden"
"2040","2020-01-24 03:00:00",0.2,2,55.0978,10.1009,"Bøjden"
"2041","2020-01-24 04:00:00",0,0,55.0978,10.1009,"Bøjden"
"2042","2020-01-24 05:00:00",0.1,1,55.0978,10.1009,"Bøjden"
"2043","2020-01-24 06:00:00",0.1,1,55.0978,10.1009,"Bøjden"
"2044","2020-01-24 07:00:00",0.2,2,55.0978,10.1009,"Bøjden"
"2045","2020-01-24 08:00:00",0.2,2,55.0978,10.1009,"Bøjden"
"2046","2020-01-24 09:00:00",0.5,5,55.0978,10.1009,"Bøjden"
"2047","2020-01-24 10:00:00",0.1,1,55.0978,10.1009,"Bøjden"
"2048","2020-01-24 11:00:00",0,0,55.0978,10.1009,"Bøjden"
"2049","2020-01-24 12:00:00",0,0,55.0978,10.1009,"Bøjden"
"2050","2020-01-24 13:00:00",0,0,55.0978,10.1009,"Bøjden"
"2051","2020-01-24 14:00:00",0,0,55.0978,10.1009,"Bøjden"
"2052","2020-01-24 15:00:00",0,0,55.0978,10.1009,"Bøjden"
"2053","2020-01-24 16:00:00",0,0,55.0978,10.1009,"Bøjden"
"2054","2020-01-24 17:00:00",0,0,55.0978,10.1009,"Bøjden"
"2055","2020-01-24 18:00:00",0,0,55.0978,10.1009,"Bøjden"
"2056","2020-01-24 19:00:00",0,0,55.0978,10.1009,"Bøjden"
"2057","2020-01-24 20:00:00",0,0,55.0978,10.1009,"Bøjden"
"2058","2020-01-24 21:00:00",0,0,55.0978,10.1009,"Bøjden"
"2059","2020-01-24 22:00:00",0,0,55.0978,10.1009,"Bøjden"
"2060","2020-01-24 23:00:00",0,0,55.0978,10.1009,"Bøjden"
"2061","2020-01-25 00:00:00",0,0,55.0978,10.1009,"Bøjden"
"2062","2020-01-25 01:00:00",0,0,55.0978,10.1009,"Bøjden"
"2063","2020-01-25 02:00:00",0,0,55.0978,10.1009,"Bøjden"
"2064","2020-01-25 03:00:00",0,0,55.0978,10.1009,"Bøjden"
"2065","2020-01-25 04:00:00",0,0,55.0978,10.1009,"Bøjden"
"2066","2020-01-25 05:00:00",0,0,55.0978,10.1009,"Bøjden"
"2067","2020-01-25 06:00:00",0.2,2,55.0978,10.1009,"Bøjden"
"2068","2020-01-25 07:00:00",0,0,55.0978,10.1009,"Bøjden"
"2069","2020-01-25 08:00:00",0,0,55.0978,10.1009,"Bøjden"
"2070","2020-01-25 09:00:00",0.2,2,55.0978,10.1009,"Bøjden"
"2071","2020-01-25 10:00:00",0,0,55.0978,10.1009,"Bøjden"
"2072","2020-01-25 11:00:00",0,0,55.0978,10.1009,"Bøjden"
"2073","2020-01-25 12:00:00",0,0,55.0978,10.1009,"Bøjden"
"2074","2020-01-25 13:00:00",0,0,55.0978,10.1009,"Bøjden"
"2075","2020-01-25 14:00:00",0,0,55.0978,10.1009,"Bøjden"
"2076","2020-01-25 15:00:00",0,0,55.0978,10.1009,"Bøjden"
"2077","2020-01-25 16:00:00",0,0,55.0978,10.1009,"Bøjden"
"2078","2020-01-25 17:00:00",0,0,55.0978,10.1009,"Bøjden"
"2079","2020-01-25 18:00:00",0,0,55.0978,10.1009,"Bøjden"
"2080","2020-01-25 19:00:00",0,0,55.0978,10.1009,"Bøjden"
"2081","2020-01-25 20:00:00",0,0,55.0978,10.1009,"Bøjden"
"2082","2020-01-25 21:00:00",0,0,55.0978,10.1009,"Bøjden"
"2083","2020-01-25 22:00:00",0,0,55.0978,10.1009,"Bøjden"
"2084","2020-01-25 23:00:00",0,0,55.0978,10.1009,"Bøjden"
"2085","2020-01-26 00:00:00",0,0,55.0978,10.1009,"Bøjden"
"2086","2020-01-26 01:00:00",0,0,55.0978,10.1009,"Bøjden"
"2087","2020-01-26 02:00:00",0,0,55.0978,10.1009,"Bøjden"
"2088","2020-01-26 03:00:00",0,0,55.0978,10.1009,"Bøjden"
"2089","2020-01-26 04:00:00",0,0,55.0978,10.1009,"Bøjden"
"2090","2020-01-26 05:00:00",0,0,55.0978,10.1009,"Bøjden"
"2091","2020-01-26 06:00:00",0,0,55.0978,10.1009,"Bøjden"
"2092","2020-01-26 07:00:00",0,0,55.0978,10.1009,"Bøjden"
"2093","2020-01-26 08:00:00",0,0,55.0978,10.1009,"Bøjden"
"2094","2020-01-26 09:00:00",0,0,55.0978,10.1009,"Bøjden"
"2095","2020-01-26 10:00:00",0,0,55.0978,10.1009,"Bøjden"
"2096","2020-01-26 11:00:00",0,0,55.0978,10.1009,"Bøjden"
"2097","2020-01-26 12:00:00",0,0,55.0978,10.1009,"Bøjden"
"2098","2020-01-26 13:00:00",0,0,55.0978,10.1009,"Bøjden"
"2099","2020-01-26 14:00:00",0,0,55.0978,10.1009,"Bøjden"
"2100","2020-01-26 15:00:00",0,0,55.0978,10.1009,"Bøjden"
"2101","2020-01-26 16:00:00",0,0,55.0978,10.1009,"Bøjden"
"2102","2020-01-26 17:00:00",0,0,55.0978,10.1009,"Bøjden"
"2103","2020-01-26 18:00:00",0,0,55.0978,10.1009,"Bøjden"
"2104","2020-01-26 19:00:00",0,0,55.0978,10.1009,"Bøjden"
"2105","2020-01-26 20:00:00",0,0,55.0978,10.1009,"Bøjden"
"2106","2020-01-26 21:00:00",0,0,55.0978,10.1009,"Bøjden"
"2107","2020-01-26 22:00:00",0,0,55.0978,10.1009,"Bøjden"
"2108","2020-01-26 23:00:00",0,0,55.0978,10.1009,"Bøjden"
"2109","2020-01-27 00:00:00",0,0,55.0978,10.1009,"Bøjden"
"2110","2020-01-27 01:00:00",0,0,55.0978,10.1009,"Bøjden"
"2111","2020-01-27 02:00:00",0,0,55.0978,10.1009,"Bøjden"
"2112","2020-01-27 03:00:00",0.1,1,55.0978,10.1009,"Bøjden"
"2113","2020-01-27 04:00:00",0,0,55.0978,10.1009,"Bøjden"
"2114","2020-01-27 05:00:00",0,0,55.0978,10.1009,"Bøjden"
"2115","2020-01-27 06:00:00",0,0,55.0978,10.1009,"Bøjden"
"2116","2020-01-27 07:00:00",0,0,55.0978,10.1009,"Bøjden"
"2117","2020-01-27 08:00:00",0.1,1,55.0978,10.1009,"Bøjden"
"2118","2020-01-27 09:00:00",0,0,55.0978,10.1009,"Bøjden"
"2119","2020-01-27 10:00:00",0.1,1,55.0978,10.1009,"Bøjden"
"2120","2020-01-27 11:00:00",0,0,55.0978,10.1009,"Bøjden"
"2121","2020-01-27 12:00:00",0,0,55.0978,10.1009,"Bøjden"
"2122","2020-01-27 13:00:00",0,0,55.0978,10.1009,"Bøjden"
"2123","2020-01-27 14:00:00",0,0,55.0978,10.1009,"Bøjden"
"2124","2020-01-27 15:00:00",0.5,5,55.0978,10.1009,"Bøjden"
"2125","2020-01-27 16:00:00",0,0,55.0978,10.1009,"Bøjden"
"2126","2020-01-27 17:00:00",1.4,14,55.0978,10.1009,"Bøjden"
"2127","2020-01-27 18:00:00",1.3,13,55.0978,10.1009,"Bøjden"
"2128","2020-01-27 19:00:00",0.1,1,55.0978,10.1009,"Bøjden"
"2129","2020-01-27 20:00:00",0,0,55.0978,10.1009,"Bøjden"
"2130","2020-01-27 21:00:00",0,0,55.0978,10.1009,"Bøjden"
"2131","2020-01-27 22:00:00",0,0,55.0978,10.1009,"Bøjden"
"2132","2020-01-27 23:00:00",0,0,55.0978,10.1009,"Bøjden"
"2133","2020-01-28 00:00:00",0,0,55.0978,10.1009,"Bøjden"
"2134","2020-01-28 01:00:00",0,0,55.0978,10.1009,"Bøjden"
"2135","2020-01-28 02:00:00",0,0,55.0978,10.1009,"Bøjden"
"2136","2020-01-28 03:00:00",0,0,55.0978,10.1009,"Bøjden"
"2137","2020-01-28 04:00:00",0,0,55.0978,10.1009,"Bøjden"
"2138","2020-01-28 05:00:00",0,0,55.0978,10.1009,"Bøjden"
